node,entropy_weighted,unweighted,rank_weighted,rank_unweighted,rank_shift
Pat_Farmer__Tenure__1,0.16359043,0.16831267,13037,14740,1703
Francisco_de_Miranda__Tenure__1,0.16357743,0.17005300,13038,14358,1320
Electoral_district_of_Dromana,0.16357571,0.18467275,13039,11508,-1531
Philip_Richardson__Tenure__1,0.16357456,0.16742560,13040,15005,1965
Lawrence_Robson,0.16356927,0.17007690,13041,14347,1306
lake-bistineau-state-park,0.16356845,0.16825078,13042,14782,1740
Peter_Pyke__Tenure__1,0.16356487,0.17060420,13043,14232,1189
The_Young_Bucks,0.16354772,0.18135630,13044,12111,-933
Eastern_New_Orleans,0.16354417,0.17259862,13045,13750,705
H._T._Muggeridge__Tenure__1,0.16354092,0.16887358,13046,14571,1525
Victor_Cazalet__Tenure__1,0.16352668,0.16845442,13047,14648,1601
"With_God,_all_things_are_possible",0.16352423,0.19887734,13048,9829,-3219
Information_Technology,0.16351917,0.17367664,13049,13506,457
Campbell_Case,0.16351336,0.17433110,13050,13385,335
1918_East_Tyrone_by-election,0.16351226,0.20145344,13051,9637,-3414
"Gilbert_du_Motier,_marquis_de_Lafayette",0.16350955,0.18692315,13052,11188,-1864
Centenary_Medal,0.16350758,0.18922822,13053,10856,-2197
Australian_Service_Medal,0.16350758,0.18922822,13054,10857,-2197
Royal_Society_of_Edinburgh,0.16350049,0.18894340,13055,10910,-2145
Phyllis_Katsakiores__Tenure__1,0.16349474,0.16644277,13056,15244,2188
Beatrice_Holme_Sumner,0.16348132,0.17229445,13057,13812,755
Francis_Sheed_Anderson,0.16347546,0.16661521,13058,15194,2136
Clarice_Marion_McNab_Shaw,0.16347209,0.16987495,13059,14423,1364
"Matsubushi,_Saitama",0.16346395,0.17042602,13060,14264,1204
"Wilfrid_Ashley,_1st_Baron_Mount_Temple__Tenure__1",0.16346334,0.17119640,13061,14125,1064
Greg_Smith_(New_South_Wales_politician)__Tenure__1,0.16346083,0.17884812,13062,12498,-564
Greg_Smith_(New_South_Wales_politician)__Tenure__2,0.16346083,0.17884812,13063,12499,-564
Greg_Smith_(New_South_Wales_politician)__Tenure__3,0.16346083,0.17884812,13064,12500,-564
1925_Carlow–Kilkenny_by-election,0.16345708,0.17822404,13065,12617,-448
"Upper_Merion_Township,_Montgomery_County,_Pennsylvania",0.16345491,0.17863231,13066,12548,-518
List_of_mayors_and_lord_mayors_of_Newcastle,0.16345082,0.17026550,13067,14297,1230
Arthur_Angara,0.16345052,0.20768488,13068,9203,-3865
"Allison,_Iowa",0.16344426,0.19589480,13069,10112,-2957
"National_Party_(UK,_1917)",0.16344026,0.18495327,13070,11488,-1582
"Craigie_Mason_Aitchison,_Lord_Aitchison",0.16343018,0.16987495,13071,14424,1353
Tim_Crakanthorp__Tenure__1,0.16342690,0.17508727,13072,13258,186
"Gordon,_New_South_Wales",0.16342531,0.17774641,13073,12706,-367
Rayner_Goddard,0.16342083,0.16563060,13074,15523,2449
"Millington,_Maryland",0.16342057,0.17973720,13075,12335,-740
Rob_Maclellan,0.16340541,0.17280207,13076,13690,614
South_Croydon,0.16339998,0.17182689,13077,13906,829
Wootton_Manor,0.16339539,0.17674773,13078,12886,-192
Linda_Burney__Tenure__1,0.16338860,0.17459915,13079,13333,254
Linda_Burney__Tenure__2,0.16338860,0.17459915,13080,13334,254
Linda_Burney__Tenure__3,0.16338860,0.17459915,13081,13335,254
Linda_Burney__Tenure__4,0.16338860,0.17459915,13082,13336,254
Athlone_Institute_of_Technology,0.16338564,0.18175204,13083,12007,-1076
New_York_City_Subway,0.16338479,0.32720123,13084,4697,-8387
"Gordon_Campbell,_Baron_Campbell_of_Croy",0.16338228,0.17137103,13085,14052,967
Lynne_Ober__Tenure__1,0.16337334,0.16592025,13086,15456,2370
United_States_Marine_Corps,0.16335985,0.19638141,13087,10057,-3030
Karyn_Paluzzano__Tenure__1,0.16335854,0.16899196,13088,14549,1461
Karyn_Paluzzano__Tenure__2,0.16335854,0.16899196,13089,14550,1461
Mabel_McConnell_Fitzgerald,0.16335794,0.17776582,13090,12703,-387
,0.16335535,0.17083834,13091,14186,1095
Far-right,0.16334498,0.18465746,13092,11511,-1581
David_Pinkerton_Fleming,0.16334181,0.17173695,13093,13939,846
Thomas_Maule_Guthrie,0.16334065,0.17137103,13094,14054,960
Friedrich-Ludwig-Jahn-Sportpark,0.16333871,0.17449075,13095,13355,260
Prenzlauer_Berg,0.16333871,0.17449075,13096,13356,260
Frederick_Locker,0.16333571,0.17794385,13097,12673,-424
Irish_Socialist_Republican_Party,0.16332595,0.18907944,13098,10901,-2197
,0.16332032,0.17508727,13099,13259,160
"Broken_Hill,_New_South_Wales",0.16331502,0.17644004,13100,12922,-178
Clara_Iemma,0.16331076,0.18554812,13101,11404,-1697
Frederick_William_Kennedy,0.16330897,0.17008840,13102,14344,1242
George_Crichton_Wells,0.16330597,0.17224067,13103,13820,717
"Sir_Charles_Wells,_2nd_Baronet",0.16330597,0.17224067,13104,13821,717
Arthur_Hobhouse__PersonFunction__1,0.16330593,0.17376193,13105,13495,390
Bruce_Evans_(politician)__Tenure__1,0.16330489,0.16672595,13106,15173,2067
James_Lister_(politician)__MilitaryService__1,0.16330404,0.17951230,13107,12358,-749
Judge's_associate,0.16330279,0.17784038,13108,12690,-418
Bury_St._Edmunds,0.16329956,0.17530268,13109,13205,96
Felicity_Wilson__Tenure__1,0.16329874,0.17581412,13110,13045,-65
Queens_Community_Board_4,0.16329507,0.17342884,13111,13561,450
Frederick_Llewellyn-Jones__Tenure__1,0.16329497,0.16973055,13112,14460,1348
Tim_Smith_(Australian_politician)__Tenure__1,0.16329364,0.16840148,13113,14672,1559
Stanley_Gange,0.16329216,0.17205211,13114,13857,743
,0.16328232,0.17459915,13115,13337,222
Freedom_Party_of_Victoria,0.16328110,0.18275844,13116,11772,-1344
"Littleborough,_Greater_Manchester",0.16327984,0.17720775,13117,12831,-286
Percy_Alden__Tenure__1,0.16327709,0.16866957,13118,14618,1500
Percy_Alden__Tenure__2,0.16327709,0.16866957,13119,14619,1500
"Pocomoke_City,_Maryland",0.16326977,0.17879948,13120,12509,-611
Stephen_Bates__Tenure__1,0.16326848,0.16627155,13121,15299,2178
Percival_Brown,0.16326757,0.17008840,13122,14345,1223
Ueno_Kimiko,0.16326744,0.16811154,13123,14832,1709
"Kenosha,_Wisconsin",0.16326581,0.17659118,13124,12907,-217
Wollaton,0.16326532,0.17950539,13125,12360,-765
George_Macaulay_Trevelyan,0.16326316,0.17215339,13126,13846,720
"Kent,_Washington",0.16326209,0.17565170,13127,13099,-28
Alexius_Meinong,0.16326208,0.18132939,13128,12118,-1010
Department_of_Environment_and_Primary_Industries_(Victoria),0.16326129,0.18390039,13129,11625,-1504
"Kialla,_Victoria",0.16325546,0.17724396,13130,12828,-302
"Richard_Lumley,_12th_Earl_of_Scarbrough",0.16325483,0.17290499,13131,13682,551
A._P._Herbert,0.16325445,0.17128276,13132,14101,969
Province_of_Monza_and_Brianza,0.16325052,0.18974615,13133,10775,-2358
Mount_Isa_City_Council,0.16324934,0.17636368,13134,12949,-185
Yoshiko_Yamaguchi,0.16324535,0.17087279,13135,14183,1048
Cruiserweight_Classic,0.16324225,0.19012197,13136,10713,-2423
North_Carolina_Highway_49,0.16323213,0.17144422,13137,13998,861
"Bangor,_Maine",0.16323108,0.17175417,13138,13925,787
"Elkhart,_Indiana",0.16323108,0.17175417,13139,13928,789
Greg_Aplin__MilitaryService__1,0.16322445,0.17713774,13140,12849,-291
"Julian_Edward_Alfred_Mond,_3rd_Baron_Melchett",0.16322259,0.17043281,13141,14254,1113
Bob_Quinn_(Australian_politician)__Tenure__1,0.16322172,0.17260707,13142,13741,599
Bob_Quinn_(Australian_politician)__Tenure__2,0.16322172,0.17260707,13143,13742,599
Bob_Quinn_(Australian_politician)__Tenure__3,0.16322172,0.17260707,13144,13743,599
Bob_Quinn_(Australian_politician)__Tenure__4,0.16322172,0.17260707,13145,13744,599
Bob_Quinn_(Australian_politician)__Tenure__5,0.16322172,0.17260707,13146,13745,599
Bob_Quinn_(Australian_politician)__Tenure__6,0.16322172,0.17260707,13147,13746,599
Bob_Quinn_(Australian_politician)__Tenure__7,0.16322172,0.17260707,13148,13747,599
Bob_Quinn_(Australian_politician)__Tenure__8,0.16322172,0.17260707,13149,13748,599
Texarkana,0.16321610,0.18256850,13150,11807,-1343
"Temora,_New_South_Wales",0.16321263,0.18565754,13151,11389,-1762
07),0.16320967,0.18554812,13152,11406,-1746
Iemma_ministry_(2005&ndash,0.16320967,0.18554812,13153,11407,-1746
Ceremonial_County,0.16320820,0.21524045,13154,8669,-4485
Courtenay_Mansel,0.16320722,0.16867550,13155,14617,1462
Athens__PoliticalFunction__1,0.16320280,0.19158950,13156,10565,-2591
William_Morse_(Liberal_politician),0.16319645,0.17091936,13157,14180,1023
,0.16319318,0.17581412,13158,13046,-112
Megan_Lloyd_George__Tenure__1,0.16319289,0.17223577,13159,13825,666
Megan_Lloyd_George__Tenure__2,0.16319289,0.17223577,13160,13826,666
Megan_Lloyd_George__Tenure__3,0.16319289,0.17223577,13161,13827,666
"Mountainburg,_Arkansas",0.16318717,0.17131186,13162,14083,921
Ivan_Petch__Tenure__1,0.16318414,0.16552556,13163,15542,2379
Ivan_Petch__Tenure__2,0.16318414,0.16552556,13164,15543,2379
Ivan_Petch__Tenure__3,0.16318414,0.16552556,13165,15544,2379
Ivan_Petch__Tenure__4,0.16318414,0.16552556,13166,15545,2379
"Port_Deposit,_Maryland",0.16318180,0.18542076,13167,11412,-1755
www.cityofopelousas.com,0.16317962,0.17450812,13168,13354,186
Tudor_Walters__Tenure__1,0.16317956,0.16861417,13169,14631,1462
Tudor_Walters__Tenure__2,0.16317956,0.16861417,13170,14632,1462
Deputy_Speaker_of_the_New_South_Wales_Legislative_Assembly,0.16317264,0.18097264,13171,12154,-1017
Minister_for_Early_Childhood_Education_(New_South_Wales),0.16317264,0.18097264,13172,12155,-1017
J._H._Thomas__Tenure__1,0.16317010,0.17326268,13173,13593,420
J._H._Thomas__Tenure__2,0.16317010,0.17326268,13174,13594,420
J._H._Thomas__Tenure__3,0.16317010,0.17326268,13175,13595,420
J._H._Thomas__Tenure__4,0.16317010,0.17326268,13176,13596,420
J._H._Thomas__Tenure__5,0.16317010,0.17326268,13177,13597,420
"East_End,_Arkansas",0.16316411,0.17380105,13178,13482,304
David_Gibson_(Australian_politician)__MilitaryService__1,0.16316032,0.18112220,13179,12134,-1045
John_Wheatley__Tenure__1,0.16315205,0.16837426,13180,14693,1513
John_Wheatley__Tenure__2,0.16315205,0.16837426,13181,14694,1513
High_School_of_Glasgow,0.16315102,0.17833550,13182,12593,-589
Kevin_Greene_(politician)__Tenure__1,0.16314841,0.16944882,13183,14510,1327
Kevin_Greene_(politician)__Tenure__2,0.16314841,0.16944882,13184,14511,1327
Kevin_Greene_(politician)__Tenure__3,0.16314841,0.16944882,13185,14512,1327
Kevin_Greene_(politician)__Tenure__4,0.16314841,0.16944882,13186,14513,1327
Kevin_Greene_(politician)__Tenure__5,0.16314841,0.16944882,13187,14514,1327
"Sakurai,_Nara",0.16314614,0.17159080,13188,13963,775
Alan_Brown_(Australian_politician)__Tenure__1,0.16313527,0.17234327,13189,13806,617
Alan_Brown_(Australian_politician)__Tenure__2,0.16313527,0.17234327,13190,13807,617
Alan_Brown_(Australian_politician)__Tenure__3,0.16313527,0.17234327,13191,13808,617
Alan_Brown_(Australian_politician)__Tenure__4,0.16313527,0.17234327,13192,13809,617
George_Strauss__Tenure__1,0.16313300,0.17052125,13193,14245,1052
George_Strauss__Tenure__2,0.16313300,0.17052125,13194,14246,1052
George_Strauss__Tenure__3,0.16313300,0.17052125,13195,14247,1052
George_Strauss__Tenure__4,0.16313300,0.17052125,13196,14248,1052
Christine_Smith_(politician)__Tenure__1,0.16313076,0.16792446,13197,14879,1682
Bristol__PoliticalFunction__1,0.16312943,0.18515828,13198,11443,-1755
Bristol__PoliticalFunction__2,0.16312943,0.18515828,13199,11444,-1755
Bristol__PoliticalFunction__3,0.16312943,0.18515828,13200,11445,-1755
Bristol__PoliticalFunction__4,0.16312943,0.18515828,13201,11446,-1755
Bristol__PoliticalFunction__5,0.16312943,0.18515828,13202,11447,-1755
Northern_Europe,0.16312756,0.18212821,13203,11872,-1331
1929_Wansbeck_by-election,0.16311936,0.16729714,13204,15022,1818
Greg_Warren_(politician)__MilitaryService__1,0.16311779,0.17609098,13205,13002,-203
"Franklin,_Pennsylvania",0.16311594,0.18005766,13206,12280,-926
Simon_Cameron,0.16311449,0.18436029,13207,11549,-1658
Peta_Seaton,0.16311033,0.17511025,13208,13252,44
Henry_Pike__Tenure__1,0.16310971,0.16997940,13209,14378,1169
Major_(rank),0.16310892,0.19591108,13210,10111,-3099
Juliana_Stratton,0.16310256,0.19623608,13211,10072,-3139
Johnson_and_Wales_University,0.16310196,0.17141881,13212,14026,814
Manipal_University,0.16310046,0.17141881,13213,14031,818
"Caius_College,_Cambridge",0.16309874,0.17374006,13214,13497,283
Wrekin_College,0.16309874,0.17374006,13215,13498,283
Belgrade_IT_sector,0.16309406,0.18727846,13216,11136,-2080
History_of_Ottoman_Serbia,0.16309406,0.18727846,13217,11137,-2080
List_of_media_organisations,0.16309406,0.18727846,13218,11138,-2080
List_of_sporting_events,0.16309406,0.18727846,13219,11139,-2080
Prehistoric_sites,0.16309406,0.18727846,13220,11140,-2080
Principality_of_Serbia,0.16309406,0.18727846,13221,11141,-2080
Subdivisions_of_Belgrade,0.16309406,0.18727846,13222,11142,-2080
Parliamentary_Secretary_to_the_Ministry_of_Munitions,0.16309064,0.16977877,13223,14449,1226
Carl_Sagan,0.16308959,0.17675689,13224,12885,-339
Peter_Collins_(New_South_Wales_politician)__Tenure__1,0.16308569,0.17296175,13225,13667,442
Peter_Collins_(New_South_Wales_politician)__Tenure__2,0.16308569,0.17296175,13226,13668,442
Peter_Collins_(New_South_Wales_politician)__Tenure__3,0.16308569,0.17296175,13227,13669,442
Peter_Collins_(New_South_Wales_politician)__Tenure__4,0.16308569,0.17296175,13228,13670,442
Tom_Barton_(politician)__Tenure__1,0.16308426,0.16807163,13229,14843,1614
J._R._Campbell_(communist)__PersonFunction__1,0.16308185,0.17433110,13230,13386,156
"Essendon,_Victoria",0.16308118,0.18512004,13231,11465,-1766
Coat_of_Arms_of_Saint_Petersburg,0.16307089,0.23186786,13232,7798,-5434
Newfound_Regional_High_School,0.16307022,0.17347592,13233,13552,319
Anthony_Eden__MilitaryService__1,0.16306986,0.18367590,13234,11649,-1585
James_Lovat-Fraser,0.16306759,0.16744849,13235,15001,1766
"Jennings,_Louisiana__PoliticalFunction__1",0.16306436,0.17456444,13236,13349,113
Robert_Kay_(politician),0.16305909,0.16572191,13237,15498,2261
John_Henry_Thorpe,0.16305622,0.16991542,13238,14408,1170
Baron_Bingley,0.16305219,0.16765887,13239,14939,1700
Queensland_Police_Service,0.16304894,0.18158950,13240,12024,-1216
1951_Irish_general_election,0.16303986,0.17808968,13241,12640,-601
Great_Falls_(Potomac_River),0.16303778,0.19430986,13242,10216,-3026
Tee_Joe_Gonzales,0.16301982,0.17760935,13243,12730,-513
,0.16301936,0.17727639,13244,12823,-421
"Wilson,_Pennsylvania",0.16301590,0.17417905,13245,13432,187
Lynne_Ober,0.16301432,0.16856735,13246,14633,1387
Committee_of_Ways_and_Means,0.16301218,0.16618808,13247,15308,2061
Anoulack_Chanthivong__Tenure__1,0.16301087,0.16920882,13248,14539,1291
List_of_cities_in_the_United_Kingdom,0.16301073,0.20541633,13249,9376,-3873
,0.16300565,0.16997940,13250,14379,1129
Child_sexual_abuse,0.16300204,0.19624854,13251,10070,-3181
"George_Lambert,_1st_Viscount_Lambert__Tenure__1",0.16298962,0.16836240,13252,14704,1452
"George_Lambert,_1st_Viscount_Lambert__Tenure__2",0.16298962,0.16836240,13253,14705,1452
Paul_Pearce__Tenure__1,0.16297563,0.16775201,13254,14920,1666
Paul_Pearce__Tenure__2,0.16297563,0.16775201,13255,14921,1666
Paul_Pearce__Tenure__3,0.16297563,0.16775201,13256,14922,1666
Paul_Pearce__Tenure__4,0.16297563,0.16775201,13257,14923,1666
Robert_Clough,0.16296570,0.17337803,13258,13566,308
Parliament_of_Northern_Ireland,0.16296363,0.18149706,13259,12062,-1197
Peckham_Rye,0.16295826,0.17755403,13260,12747,-513
Tel_Aviv__PoliticalFunction__1,0.16295308,0.17442306,13261,13362,101
Richard_Di_Natale__Tenure__1,0.16294690,0.17129573,13262,14090,828
Richard_Di_Natale__Tenure__2,0.16294690,0.17129573,13263,14091,828
Mike_Horan__Tenure__1,0.16294638,0.17736646,13264,12796,-468
Mike_Horan__Tenure__10,0.16294638,0.17736646,13265,12797,-468
Mike_Horan__Tenure__11,0.16294638,0.17736646,13266,12798,-468
Mike_Horan__Tenure__12,0.16294638,0.17736646,13267,12799,-468
Mike_Horan__Tenure__13,0.16294638,0.17736646,13268,12800,-468
Mike_Horan__Tenure__2,0.16294638,0.17736646,13269,12801,-468
Mike_Horan__Tenure__3,0.16294638,0.17736646,13270,12802,-468
Mike_Horan__Tenure__4,0.16294638,0.17736646,13271,12803,-468
Mike_Horan__Tenure__5,0.16294638,0.17736646,13272,12804,-468
Mike_Horan__Tenure__6,0.16294638,0.17736646,13273,12805,-468
Mike_Horan__Tenure__7,0.16294638,0.17736646,13274,12806,-468
Mike_Horan__Tenure__8,0.16294638,0.17736646,13275,12807,-468
Mike_Horan__Tenure__9,0.16294638,0.17736646,13276,12808,-468
Murray_Thompson__Tenure__1,0.16294339,0.16846025,13277,14646,1369
Administrative_divisions_of_Serbia,0.16294244,0.21527378,13278,8667,-4611
Municipalities_of_Serbia,0.16294244,0.21527378,13279,8668,-4611
"Church_Creek,_Maryland",0.16293636,0.17621631,13280,12983,-297
Paul_Whelan_(politician)__Tenure__1,0.16292259,0.16805629,13281,14852,1571
Paul_Whelan_(politician)__Tenure__2,0.16292259,0.16805629,13282,14853,1571
Paul_Whelan_(politician)__Tenure__3,0.16292259,0.16805629,13283,14854,1571
Billy_Kelleher,0.16292137,0.17366830,13284,13509,225
Deirdre_Clune,0.16292137,0.17366830,13285,13510,225
Fribourg,0.16291136,0.17548224,13286,13181,-105
Cathleen_Nesbitt,0.16291048,0.17078887,13287,14191,904
,0.16290814,0.16711279,13288,15099,1811
,0.16290759,0.16920882,13289,14540,1251
Henry_Montgomery_(Liberal_politician),0.16290751,0.17063570,13290,14224,934
Joanne_Duncan_(politician)__Tenure__1,0.16289294,0.16748057,13291,14986,1695
Joanne_Duncan_(politician)__Tenure__2,0.16289294,0.16748057,13292,14987,1695
Marjorie_O'Neill__Tenure__1,0.16289021,0.17303058,13293,13645,352
Marjorie_O'Neill__Tenure__2,0.16289021,0.17303058,13294,13646,352
Farmers'_Party_(Ireland),0.16288558,0.17759913,13295,12734,-561
Russell_Cooper__Tenure__1,0.16288491,0.17802828,13296,12663,-633
Russell_Cooper__Tenure__2,0.16288491,0.17802828,13297,12664,-633
Russell_Cooper__Tenure__3,0.16288491,0.17802828,13298,12665,-633
Russell_Cooper__Tenure__4,0.16288491,0.17802828,13299,12666,-633
Russell_Cooper__Tenure__5,0.16288491,0.17802828,13300,12667,-633
Russell_Cooper__Tenure__6,0.16288491,0.17802828,13301,12668,-633
Russell_Cooper__Tenure__7,0.16288491,0.17802828,13302,12669,-633
Russell_Cooper__Tenure__8,0.16288491,0.17802828,13303,12670,-633
subcats.php%3Fcat_1=5&cat_2=170,0.16288438,0.17519652,13304,13234,-70
"Rogers,_Arkansas__PoliticalFunction__1",0.16288267,0.17396328,13305,13459,154
Leslie_Williams_(politician)__Tenure__1,0.16288185,0.18097264,13306,12149,-1157
Leslie_Williams_(politician)__Tenure__2,0.16288185,0.18097264,13307,12150,-1157
Leslie_Williams_(politician)__Tenure__3,0.16288185,0.18097264,13308,12151,-1157
Leslie_Williams_(politician)__Tenure__4,0.16288185,0.18097264,13309,12152,-1157
Leslie_Williams_(politician)__Tenure__5,0.16288185,0.18097264,13310,12153,-1157
Peter_Macdonald_(Conservative_politician)__Tenure__1,0.16288156,0.16670123,13311,15184,1873
Sant_Just_Desvern,0.16287901,0.18969778,13312,10778,-2534
%7CCalcasieu,0.16287658,0.17459647,13313,13343,30
"Exeter_Township,_Berks_County,_Pennsylvania",0.16287402,0.17143815,13314,14006,692
Craig_Knowles__Tenure__1,0.16287399,0.17037796,13315,14285,970
Craig_Knowles__Tenure__2,0.16287399,0.17037796,13316,14286,970
Craig_Knowles__Tenure__3,0.16287399,0.17037796,13317,14287,970
Craig_Knowles__Tenure__4,0.16287399,0.17037796,13318,14288,970
Craig_Knowles__Tenure__5,0.16287399,0.17037796,13319,14289,970
"Riva,_Maryland",0.16287270,0.17899590,13320,12459,-861
"Archibald_Wavell,_1st_Earl_Wavell",0.16286727,0.17991338,13321,12302,-1019
Sybil_Neville-Rolfe,0.16285970,0.17001730,13322,14373,1051
"Morganza,_Louisiana__PoliticalFunction__1",0.16285622,0.16647218,13323,15205,1882
Rob_Mitchell_(Queensland_politician)__Tenure__1,0.16284991,0.17072937,13324,14205,881
Rob_Mitchell_(Queensland_politician)__Tenure__2,0.16284991,0.17072937,13325,14206,881
Rob_Mitchell_(Queensland_politician)__Tenure__3,0.16284991,0.17072937,13326,14207,881
Kaliningrad_Oblast,0.16284857,0.20024216,13327,9701,-3626
Baron_Watson,0.16284710,0.17173695,13328,13941,613
William_Watson,0.16284710,0.17173695,13329,13942,613
,0.16284413,0.17129573,13330,14092,762
Wales_national_cricket_team,0.16284176,0.19802369,13331,9920,-3411
Peter_Debnam__Tenure__1,0.16284150,0.17003626,13332,14367,1035
Peter_Debnam__Tenure__2,0.16284150,0.17003626,13333,14368,1035
murraythompson.com.au,0.16284064,0.16846025,13334,14647,1313
George_Hay_Morgan__Tenure__1,0.16284035,0.16839184,13335,14686,1351
Aalen,0.16283884,0.17500552,13336,13268,-68
Patrick_Gaffney_(politician)__Tenure__1,0.16283192,0.16953972,13337,14503,1166
Architecture_of_Istanbul,0.16283039,0.18514253,13338,11452,-1886
Demographics_of_Turkey,0.16283039,0.18514253,13339,11453,-1886
Historic_Areas_of_Istanbul,0.16283039,0.18514253,13340,11455,-1885
Assyrians,0.16283039,0.18514253,13341,11462,-1879
List_of_sport_facilities,0.16283039,0.18514253,13342,11463,-1879
Timeline_of_Istanbul_history,0.16283039,0.18514253,13343,11464,-1879
Cerdanyola_del_Vallès,0.16283038,0.18944388,13344,10843,-2501
Charles_Ponsonby,0.16282737,0.17140967,13345,14033,688
Oscar_Hobson,0.16282737,0.17140967,13346,14036,690
Long_Buckby,0.16282710,0.18292327,13347,11758,-1589
Mayor_of_Botany,0.16282538,0.17938118,13348,12408,-940
Joseph_Sweeney_(Irish_politician),0.16282532,0.16973487,13349,14457,1108
Bob_Dollin__Tenure__1,0.16281771,0.16593245,13350,15450,2100
Molins_de_Rei,0.16281620,0.19198242,13351,10524,-2827
Ray_Stevens_(politician)__Tenure__1,0.16281439,0.17095868,13352,14174,822
Ray_Stevens_(politician)__Tenure__2,0.16281439,0.17095868,13353,14175,822
Ray_Stevens_(politician)__Tenure__3,0.16281439,0.17095868,13354,14176,822
Ray_Stevens_(politician)__Tenure__4,0.16281439,0.17095868,13355,14177,822
Ray_Stevens_(politician)__Tenure__5,0.16281439,0.17095868,13356,14178,822
Ray_Stevens_(politician)__Tenure__6,0.16281439,0.17095868,13357,14179,822
"Westlake,_Los_Angeles",0.16281281,0.17007624,13358,14348,990
"Iowa,_Louisiana",0.16280795,0.16954072,13359,14502,1143
Academic_administration,0.16280467,0.17465084,13360,13331,-29
John_Sadler_(cricketer),0.16280221,0.17659718,13361,12905,-456
Petrogradsky_District,0.16280210,0.18223495,13362,11838,-1524
Meaghan_Scanlon__Tenure__1,0.16280092,0.17320465,13363,13617,254
Meaghan_Scanlon__Tenure__2,0.16280092,0.17320465,13364,13618,254
Don_Page_(politician)__Tenure__1,0.16280060,0.17038336,13365,14282,917
Don_Page_(politician)__Tenure__2,0.16280060,0.17038336,13366,14283,917
Don_Page_(politician)__Tenure__3,0.16280060,0.17038336,13367,14284,917
John_Benjamin_Sainsbury,0.16280041,0.16823141,13368,14799,1431
,0.16279060,0.16748057,13369,14988,1619
"Bega,_New_South_Wales",0.16279009,0.17977738,13370,12329,-1041
Susan_Feniger__PersonFunction__1,0.16278936,0.16835898,13371,14706,1335
marjorieoneill.com.au,0.16278789,0.17303058,13372,13647,275
Walter_Styles,0.16278746,0.17140967,13373,14037,664
Joseph_Hughes_(politician)__Tenure__1,0.16278416,0.16734165,13374,15020,1646
"Shippensburg,_Pennsylvania",0.16278158,0.19169473,13375,10548,-2827
Otsego_Lake_(New_York),0.16278009,0.18290851,13376,11759,-1617
Derwent_Hall_Caine__Tenure__1,0.16277704,0.16932719,13377,14530,1153
King_of_Prussia_Inn,0.16277349,0.17863231,13378,12547,-831
Russell_Turner__Tenure__1,0.16277174,0.16751640,13379,14981,1602
Russell_Turner__Tenure__2,0.16277174,0.16751640,13380,14982,1602
Terry_Sullivan_(Australian_politician)__Tenure__1,0.16276986,0.16957051,13381,14499,1118
Terry_Sullivan_(Australian_politician)__Tenure__2,0.16276986,0.16957051,13382,14500,1118
Mason_Science_College,0.16276875,0.17562063,13383,13110,-273
Robert_Spear_Hudson__PersonFunction__1,0.16276781,0.16824873,13384,14793,1409
"Maryborough,_Victoria",0.16276487,0.20612094,13385,9324,-4061
Lesley_Clark__Tenure__1,0.16276281,0.16798355,13386,14861,1475
Lesley_Clark__Tenure__2,0.16276281,0.16798355,13387,14862,1475
Ledbury,0.16275730,0.17584525,13388,13039,-349
Lindsay_Everard__PersonFunction__1,0.16275718,0.16823141,13389,14803,1414
Chelwood_Gate,0.16275603,0.18981979,13390,10755,-2635
"Selby-on-the-Bay,_Maryland",0.16275120,0.17899590,13391,12460,-931
John_Nugent_Studio,0.16275000,0.16275000,13392,16343,2951
Anti-Waste_League,0.16274330,0.18237164,13393,11830,-1563
Sportpaleis,0.16273965,0.17022118,13394,14314,920
,0.16273956,0.17003626,13395,14369,974
Blackpool_local_elections,0.16272668,0.17238337,13396,13795,399
City_of_Townsville,0.16272622,0.18209207,13397,11881,-1516
"Hart's_Location,_New_Hampshire",0.16272293,0.17148458,13398,13994,596
John_Stuart_Tate,0.16271361,0.16689239,13399,15132,1733
Torquay,0.16271114,0.17285729,13400,13684,284
Jean_Baptiste_Point_du_Sable,0.16270975,0.18678610,13401,11238,-2163
www.cityofmelrose.org,0.16270508,0.16510266,13402,15642,2240
,0.16269930,0.17320465,13403,13619,216
Katrina_Hodgkinson__Tenure__1,0.16269663,0.16970701,13404,14462,1058
Katrina_Hodgkinson__Tenure__2,0.16269663,0.16970701,13405,14463,1058
Katrina_Hodgkinson__Tenure__3,0.16269663,0.16970701,13406,14464,1058
Katrina_Hodgkinson__Tenure__4,0.16269663,0.16970701,13407,14465,1058
Los_Angeles_Chamber_of_Commerce,0.16269384,0.18149217,13408,12073,-1335
Royal_Belfast_Academical_Institution,0.16269112,0.18912300,13409,10896,-2513
"Carthage,_New_York",0.16268241,0.17202828,13410,13860,450
,0.16267911,0.16499944,13411,15662,2251
Chris_Davis_(politician)__Tenure__1,0.16267859,0.16973823,13412,14455,1043
Chris_Davis_(politician)__Tenure__2,0.16267859,0.16973823,13413,14456,1043
"White_Hall,_Arkansas",0.16267824,0.20517532,13414,9394,-4020
Tania_Mihailuk__Tenure__1,0.16267782,0.17026023,13415,14298,883
"Kilmore,_County_Down",0.16267689,0.17489125,13416,13285,-131
Christopher_Lowther_(politician),0.16267565,0.16671308,13417,15179,1762
Wal_Hannington,0.16267427,0.16671150,13418,15180,1762
